1:1:1	حمٓ	P	INL|
35:10:1	فَ	P	REM|PREF|LEM:ف
35:10:2	ٱلْ	P	DET|PREF|LEM:ال
35:10:3	يَوْمَ	N	T|ROOT:يوم|LEM:يَوْم|M|ACC
35:11:1	لَا	P	NEG|LEM:لا
35:12:1	يُخْرَجُ	V	IMPF|VF:4|PASS|ROOT:خرج|LEM:أَخْرَجَ|3MP|MOOD:IND
35:12:2	ونَ	N	PRON|SUFF|3MP
35:13:1	مِنْ	P	P|LEM:مِن
35:13:2	هَا	N	PRON|SUFF|3FS
35:14:1	وَ	P	CONJ|PREF|LEM:و
35:14:2	لَا	P	NEG|LEM:لا
35:15:1	هُمْ	N	PRON|3MP
35:16:1	يُسْتَعْتَبُ	V	IMPF|VF:10|PASS|ROOT:عتب|LEM:يَسْتَعْتِبُ|3MP|MOOD:IND
35:16:2	ونَ	N	PRON|SUFF|3MP
36:1:1	فَ	P	REM|PREF|LEM:ف
36:1:2	لِ	P	P|PREF|LEM:ل
36:1:3	لَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
36:2:1	ٱلْ	P	DET|PREF|LEM:ال
36:2:2	حَمْدُ	N	ROOT:حمد|LEM:حَمْد|M|NOM
36:3:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
36:4:1	ٱل	P	DET|PREF|LEM:ال
36:4:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
36:5:1	وَ	P	CONJ|PREF|LEM:و
36:5:2	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
36:6:1	ٱلْ	P	DET|PREF|LEM:ال
36:6:2	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
36:7:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
36:8:1	ٱلْ	P	DET|PREF|LEM:ال
36:8:2	عَٰلَمِينَ	N	ROOT:علم|LEM:عالَم|MP|GEN
37:1:1	وَ	P	CONJ|PREF|LEM:و
37:1:2	لَ	P	P|PREF|LEM:ل
37:1:3	هُ	N	PRON|3MS
37:2:1	ٱلْ	P	DET|PREF|LEM:ال
37:2:2	كِبْرِيَآءُ	N	ROOT:كبر|LEM:كِبْرِياء|F|NOM
37:3:1	فِى	P	P|LEM:فِي
37:4:1	ٱل	P	DET|PREF|LEM:ال
37:4:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
37:5:1	وَ	P	CONJ|PREF|LEM:و
37:5:2	ٱلْ	P	DET|PREF|LEM:ال
37:5:3	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
37:6:1	وَ	P	CONJ|PREF|LEM:و
37:6:2	هُوَ	N	PRON|3MS
37:7:1	ٱلْ	P	DET|PREF|LEM:ال
37:7:2	عَزِيزُ	N	ROOT:عزز|LEM:عَزِيز|MS|NOM
37:8:1	ٱلْ	P	DET|PREF|LEM:ال
37:8:2	حَكِيمُ	N	ROOT:حكم|LEM:حَكِيم|MS|NOM|ADJ
