1:1:1	الٓمٓصٓ	P	INL|
158:4:1	إِنِّ	P	ACC|LEM:إِنّ|FAM:إِنّ
158:4:2	ى	N	PRON|SUFF|1S
158:5:1	رَسُولُ	N	ROOT:رسل|LEM:رَسُول|M|NOM
158:6:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
158:7:1	إِلَيْ	P	P|LEM:إِلَى
158:7:2	كُمْ	N	PRON|SUFF|2MP
158:8:1	جَمِيعًا	N	ROOT:جمع|LEM:جَمِيع|M|INDEF|ACC
158:9:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
158:10:1	لَ	P	P|PREF|LEM:ل
158:10:2	هُۥ	N	PRON|3MS
158:11:1	مُلْكُ	N	ROOT:ملك|LEM:مُلْك|M|NOM
158:12:1	ٱل	P	DET|PREF|LEM:ال
158:12:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
158:13:1	وَ	P	CONJ|PREF|LEM:و
158:13:2	ٱلْ	P	DET|PREF|LEM:ال
158:13:3	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
158:14:1	لَآ	P	NEG|LEM:لا|FAM:إِنّ
158:15:1	إِلَٰهَ	N	ROOT:أله|LEM:إِلٰه|MS|ACC
158:16:1	إِلَّا	P	EXP|LEM:إِلّا
158:17:1	هُوَ	N	PRON|3MS
158:18:1	يُحْىِۦ	V	IMPF|VF:4|ROOT:حيي|LEM:أَحْيا|3MS|MOOD:IND
158:19:1	وَ	P	CONJ|PREF|LEM:و
158:19:2	يُمِيتُ	V	IMPF|VF:4|ROOT:موت|LEM:أَماتَ|3MS|MOOD:IND
158:20:1	فَ	P	REM|PREF|LEM:ف
158:20:2	ـَٔامِنُ	V	IMPV|VF:4|ROOT:أمن|LEM:آمَنَ|2MP
158:20:3	وا۟	N	PRON|SUFF|2MP
158:21:1	بِ	P	P|PREF|LEM:ب
158:21:2	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
158:22:1	وَ	P	CONJ|PREF|LEM:و
158:22:2	رَسُولِ	N	ROOT:رسل|LEM:رَسُول|M|GEN
158:22:3	هِ	N	PRON|SUFF|3MS
158:23:1	ٱل	P	DET|PREF|LEM:ال
158:23:2	نَّبِىِّ	N	ROOT:نبأ|LEM:نَبِيّ|M|GEN
158:24:1	ٱلْ	P	DET|PREF|LEM:ال
158:24:2	أُمِّىِّ	N	ROOT:أمم|LEM:أُمِّيّ|MS|GEN|ADJ
158:25:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
158:26:1	يُؤْمِنُ	V	IMPF|VF:4|ROOT:أمن|LEM:آمَنَ|3MS|MOOD:IND
158:27:1	بِ	P	P|PREF|LEM:ب
158:27:2	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
158:28:1	وَ	P	CONJ|PREF|LEM:و
158:28:2	كَلِمَٰتِ	N	ROOT:كلم|LEM:كَلِمَة|FP|GEN
158:28:3	هِۦ	N	PRON|SUFF|3MS
158:29:1	وَ	P	CONJ|PREF|LEM:و
158:29:2	ٱتَّبِعُ	V	IMPV|VF:8|ROOT:تبع|LEM:اتَّبَعَ|2MP
158:29:3	و	N	PRON|SUFF|2MP
158:29:4	هُ	N	PRON|SUFF|3MS
158:30:1	لَعَلَّ	P	ACC|LEM:لَعَلّ|FAM:إِنّ
158:30:2	كُمْ	N	PRON|SUFF|2MP
158:31:1	تَهْتَدُ	V	IMPF|VF:8|ROOT:هدي|LEM:اهْتَدَى|2MP|MOOD:IND
158:31:2	ونَ	N	PRON|SUFF|2MP
159:1:1	وَ	P	REM|PREF|LEM:و
159:1:2	مِن	P	P|LEM:مِن
159:2:1	قَوْمِ	N	ROOT:قوم|LEM:قَوْم|M|GEN
159:3:1	مُوسَىٰٓ	N	PN|LEM:مُوسَى|M|GEN
159:4:1	أُمَّةٌ	N	ROOT:أمم|LEM:أُمَّة|FS|INDEF|NOM
159:5:1	يَهْدُ	V	IMPF|VF:1|ROOT:هدي|LEM:هَدَى|3MP|MOOD:IND
159:5:2	ونَ	N	PRON|SUFF|3MP
159:6:1	بِ	P	P|PREF|LEM:ب
159:6:2	ٱلْ	P	DET|PREF|LEM:ال
159:6:3	حَقِّ	N	ROOT:حقق|LEM:حَقّ|M|GEN
159:7:1	وَ	P	CONJ|PREF|LEM:و
159:7:2	بِ	P	P|PREF|LEM:ب
159:7:3	هِۦ	N	PRON|3MS
159:8:1	يَعْدِلُ	V	IMPF|VF:1|ROOT:عدل|LEM:عَدَلَ|3MP|MOOD:IND
159:8:2	ونَ	N	PRON|SUFF|3MP
160:1:1	وَ	P	REM|PREF|LEM:و
160:1:2	قَطَّعْ	V	PERF|VF:2|ROOT:قطع|LEM:قَطَّعَ|1P
160:1:3	نَٰ	N	PRON|SUFF|1P
160:1:4	هُمُ	N	PRON|SUFF|3MP
160:2:1	ٱثْنَتَىْ	N	ROOT:ثني|LEM:اثْنَتَيْن|FD|ACC
160:3:1	عَشْرَةَ	N	ROOT:عشر|LEM:عَشْرَة|F|ACC
160:4:1	أَسْبَاطًا	N	ROOT:سبط|LEM:أَسْباط|MP|INDEF|ACC
160:5:1	أُمَمًا	N	ROOT:أمم|LEM:أُمَّة|FP|INDEF|ACC
160:6:1	وَ	P	CONJ|PREF|LEM:و
160:6:2	أَوْحَيْ	V	PERF|VF:4|ROOT:وحي|LEM:أَوْحَى|1P
160:6:3	نَآ	N	PRON|SUFF|1P
160:7:1	إِلَىٰ	P	P|LEM:إِلَى
160:8:1	مُوسَىٰٓ	N	PN|LEM:مُوسَى|M|GEN
160:9:1	إِذِ	N	T|LEM:إِذ
160:10:1	ٱسْتَسْقَىٰ	V	PERF|VF:10|ROOT:سقي|LEM:اسْتَسْقَى|3MS
160:10:2	هُ	N	PRON|SUFF|3MS
160:11:1	قَوْمُ	N	ROOT:قوم|LEM:قَوْم|M|NOM
160:11:2	هُۥٓ	N	PRON|SUFF|3MS
160:12:1	أَنِ	P	SUB|LEM:أَن
160:13:1	ٱضْرِب	V	IMPV|VF:1|ROOT:ضرب|LEM:ضَرَبَ|2MS
160:14:1	بِّ	P	P|PREF|LEM:ب
160:14:2	عَصَا	N	ROOT:عصو|LEM:عَصا|M|GEN
160:14:3	كَ	N	PRON|SUFF|2MS
160:15:1	ٱلْ	P	DET|PREF|LEM:ال
160:15:2	حَجَرَ	N	ROOT:حجر|LEM:حَجَر|M|ACC
160:16:1	فَ	P	CAUS|PREF|LEM:ف
160:16:2	ٱنۢبَجَسَتْ	V	PERF|VF:7|ROOT:بجس|LEM:انۢبَجَسَتْ|3FS
160:17:1	مِنْ	P	P|LEM:مِن
160:17:2	هُ	N	PRON|SUFF|3MS
160:18:1	ٱثْنَتَا	N	ROOT:ثني|LEM:اثْنَتَيْن|FD|ACC
160:19:1	عَشْرَةَ	N	ROOT:عشر|LEM:عَشْرَة|F|ACC
160:20:1	عَيْنًا	N	ROOT:عين|LEM:عَيْن|F|INDEF|ACC
160:21:1	قَدْ	P	CERT|LEM:قَد
160:22:1	عَلِمَ	V	PERF|VF:1|ROOT:علم|LEM:عَلِمَ|3MS
160:23:1	كُلُّ	N	ROOT:كلل|LEM:كُلّ|M|NOM
160:24:1	أُنَاسٍ	N	ROOT:أنس|LEM:إِنسان|MP|INDEF|GEN
160:25:1	مَّشْرَبَ	N	ROOT:شرب|LEM:مَشْرَب|M|ACC
160:25:2	هُمْ	N	PRON|SUFF|3MP
160:26:1	وَ	P	CONJ|PREF|LEM:و
160:26:2	ظَلَّلْ	V	PERF|VF:2|ROOT:ظلل|LEM:ظَلَّلْ|1P
160:26:3	نَا	N	PRON|SUFF|1P
160:27:1	عَلَيْ	P	P|LEM:عَلَى
160:27:2	هِمُ	N	PRON|SUFF|3MP
160:28:1	ٱلْ	P	DET|PREF|LEM:ال
160:28:2	غَمَٰمَ	N	ROOT:غمم|LEM:غَمام|M|ACC
160:29:1	وَ	P	CONJ|PREF|LEM:و
160:29:2	أَنزَلْ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|1P
160:29:3	نَا	N	PRON|SUFF|1P
160:30:1	عَلَيْ	P	P|LEM:عَلَى
160:30:2	هِمُ	N	PRON|SUFF|3MP
160:31:1	ٱلْ	P	DET|PREF|LEM:ال
160:31:2	مَنَّ	N	ROOT:منن|LEM:مَنّ|M|ACC
160:32:1	وَ	P	CONJ|PREF|LEM:و
160:32:2	ٱل	P	DET|PREF|LEM:ال
160:32:3	سَّلْوَىٰ	N	ROOT:سلو|LEM:سَلْوَى|M|ACC
160:33:1	كُلُ	V	IMPV|VF:1|ROOT:أكل|LEM:أَكَلَ|2MP
160:33:2	وا۟	N	PRON|SUFF|2MP
160:34:1	مِن	P	P|LEM:مِن
160:35:1	طَيِّبَٰتِ	N	ROOT:طيب|LEM:طَيِّبَة|FP|GEN
160:36:1	مَا	N	REL|LEM:ما
160:37:1	رَزَقْ	V	PERF|VF:1|ROOT:رزق|LEM:رَزَقَ|1P
160:37:2	نَٰ	N	PRON|SUFF|1P
160:37:3	كُمْ	N	PRON|SUFF|2MP
160:38:1	وَ	P	REM|PREF|LEM:و
160:38:2	مَا	P	NEG|LEM:ما
160:39:1	ظَلَمُ	V	PERF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|3MP
160:39:2	و	N	PRON|SUFF|3MP
160:39:3	نَا	N	PRON|SUFF|1P
160:40:1	وَ	P	REM|PREF|LEM:و
160:40:2	لَٰكِن	P	AMD|LEM:لٰكِن
160:41:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
160:41:2	وٓا۟	N	PRON|SUFF|3MP
160:42:1	أَنفُسَ	N	ROOT:نفس|LEM:نَفْس|FP|ACC
160:42:2	هُمْ	N	PRON|SUFF|3MP
160:43:1	يَظْلِمُ	V	IMPF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|3MP|MOOD:IND
160:43:2	ونَ	N	PRON|SUFF|3MP
161:1:1	وَ	P	CONJ|PREF|LEM:و
161:1:2	إِذْ	N	T|LEM:إِذ
161:2:1	قِيلَ	V	PERF|VF:1|PASS|ROOT:قول|LEM:قالَ|3MS
161:3:1	لَ	P	P|PREF|LEM:ل
161:3:2	هُمُ	N	PRON|3MP
161:4:1	ٱسْكُنُ	V	IMPV|VF:1|ROOT:سكن|LEM:سَكَنَ|2MP
161:4:2	وا۟	N	PRON|SUFF|2MP
161:5:1	هَٰ	P	ATT|PREF|LEM:ه
161:5:2	ذِهِ	N	DEM|LEM:ذا|FS
161:6:1	ٱلْ	P	DET|PREF|LEM:ال
161:6:2	قَرْيَةَ	N	ROOT:قري|LEM:قَرْيَة|F|ACC
161:7:1	وَ	P	CONJ|PREF|LEM:و
161:7:2	كُلُ	V	IMPV|VF:1|ROOT:أكل|LEM:أَكَلَ|2MP
161:7:3	وا۟	N	PRON|SUFF|2MP
161:8:1	مِنْ	P	P|LEM:مِن
161:8:2	هَا	N	PRON|SUFF|3FS
161:9:1	حَيْثُ	N	LOC|ROOT:حيث|LEM:حَيْث
161:10:1	شِئْ	V	PERF|VF:1|ROOT:شيأ|LEM:شاءَ|2MP
161:10:2	تُمْ	N	PRON|SUFF|2MP
161:11:1	وَ	P	CONJ|PREF|LEM:و
161:11:2	قُولُ	V	IMPV|VF:1|ROOT:قول|LEM:قالَ|2MP
161:11:3	وا۟	N	PRON|SUFF|2MP
161:12:1	حِطَّةٌ	N	ROOT:حطط|LEM:حِطَّة|F|INDEF|NOM
161:13:1	وَ	P	CONJ|PREF|LEM:و
161:13:2	ٱدْخُلُ	V	IMPV|VF:1|ROOT:دخل|LEM:دَخَلَ|2MP
161:13:3	وا۟	N	PRON|SUFF|2MP
161:14:1	ٱلْ	P	DET|PREF|LEM:ال
161:14:2	بَابَ	N	ROOT:بوب|LEM:باب|M|ACC
161:15:1	سُجَّدًا	N	ACT_PCPL|VF:1|ROOT:سجد|LEM:ساجِد|MP|INDEF|ACC
161:16:1	نَّغْفِرْ	V	IMPF|VF:1|ROOT:غفر|LEM:غَفَرَ|1P|MOOD:JUS
161:17:1	لَ	P	P|PREF|LEM:ل
161:17:2	كُمْ	N	PRON|2MP
161:18:1	خَطِيٓـَٰٔتِ	N	ROOT:خطأ|LEM:خَطِيئَة|FP|ACC
161:18:2	كُمْ	N	PRON|SUFF|2MP
161:19:1	سَ	P	FUT|PREF|LEM:س
161:19:2	نَزِيدُ	V	IMPF|VF:1|ROOT:زيد|LEM:زادَ|1P|MOOD:IND
161:20:1	ٱلْ	P	DET|PREF|LEM:ال
161:20:2	مُحْسِنِينَ	N	ACT_PCPL|VF:4|ROOT:حسن|LEM:مُحْسِن|MP|ACC
162:1:1	فَ	P	REM|PREF|LEM:ف
162:1:2	بَدَّلَ	V	PERF|VF:2|ROOT:بدل|LEM:بَدَّلَ|3MS
162:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
162:3:1	ظَلَمُ	V	PERF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|3MP
162:3:2	وا۟	N	PRON|SUFF|3MP
162:4:1	مِنْ	P	P|LEM:مِن
162:4:2	هُمْ	N	PRON|SUFF|3MP
162:5:1	قَوْلًا	N	VN|VF:1|ROOT:قول|LEM:قَوْل|M|INDEF|ACC
162:6:1	غَيْرَ	N	ROOT:غير|LEM:غَيْر|M|ACC
162:7:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
162:8:1	قِيلَ	V	PERF|VF:1|PASS|ROOT:قول|LEM:قالَ|3MS
162:9:1	لَ	P	P|PREF|LEM:ل
162:9:2	هُمْ	N	PRON|3MP
162:10:1	فَ	P	REM|PREF|LEM:ف
162:10:2	أَرْسَلْ	V	PERF|VF:4|ROOT:رسل|LEM:أَرْسَلَ|1P
162:10:3	نَا	N	PRON|SUFF|1P
162:11:1	عَلَيْ	P	P|LEM:عَلَى
162:11:2	هِمْ	N	PRON|SUFF|3MP
162:12:1	رِجْزًا	N	ROOT:رجز|LEM:رِجْز|M|INDEF|ACC
162:13:1	مِّنَ	P	P|LEM:مِن
162:14:1	ٱل	P	DET|PREF|LEM:ال
162:14:2	سَّمَآءِ	N	ROOT:سمو|LEM:سَماء|F|GEN
162:15:1	بِ	P	P|PREF|LEM:ب
162:15:2	مَا	N	REL|LEM:ما
162:16:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
162:16:2	وا۟	N	PRON|SUFF|3MP
162:17:1	يَظْلِمُ	V	IMPF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|3MP|MOOD:IND
162:17:2	ونَ	N	PRON|SUFF|3MP
163:1:1	وَ	P	REM|PREF|LEM:و
163:1:2	سْـَٔلْ	V	IMPV|VF:1|ROOT:سأل|LEM:سَأَلَ|2MS
163:1:3	هُمْ	N	PRON|SUFF|3MP
163:2:1	عَنِ	P	P|LEM:عَن
163:3:1	ٱلْ	P	DET|PREF|LEM:ال
163:3:2	قَرْيَةِ	N	ROOT:قري|LEM:قَرْيَة|F|GEN
163:4:1	ٱلَّتِى	N	REL|LEM:الَّذِي|FS
163:5:1	كَانَتْ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3FS
163:6:1	حَاضِرَةَ	N	ACT_PCPL|VF:1|ROOT:حضر|LEM:حاضِرَة|F|ACC
163:7:1	ٱلْ	P	DET|PREF|LEM:ال
163:7:2	بَحْرِ	N	ROOT:بحر|LEM:بَحْر|M|GEN
163:8:1	إِذْ	N	T|LEM:إِذ
163:9:1	يَعْدُ	V	IMPF|VF:1|ROOT:عدو|LEM:يَعْدُ|3MP|MOOD:IND
163:9:2	ونَ	N	PRON|SUFF|3MP
163:10:1	فِى	P	P|LEM:فِي
163:11:1	ٱل	P	DET|PREF|LEM:ال
163:11:2	سَّبْتِ	N	ROOT:سبت|LEM:سَبْت|M|GEN
163:12:1	إِذْ	N	T|LEM:إِذ
163:13:1	تَأْتِي	V	IMPF|VF:1|ROOT:أتي|LEM:أَتَى|3FS|MOOD:IND
163:13:2	هِمْ	N	PRON|SUFF|3MP
163:14:1	حِيتَانُ	N	ROOT:حوت|LEM:حُوت|MP|NOM
163:14:2	هُمْ	N	PRON|SUFF|3MP
163:15:1	يَوْمَ	N	T|ROOT:يوم|LEM:يَوْم|M|ACC
163:16:1	سَبْتِ	N	ROOT:سبت|LEM:سَبْت|M|GEN
163:16:2	هِمْ	N	PRON|SUFF|3MP
163:17:1	شُرَّعًا	N	ROOT:شرع|LEM:شُرَّع|MP|INDEF|ACC
163:18:1	وَ	P	CONJ|PREF|LEM:و
163:18:2	يَوْمَ	N	T|ROOT:يوم|LEM:يَوْم|M|ACC
163:19:1	لَا	P	NEG|LEM:لا
163:20:1	يَسْبِتُ	V	IMPF|VF:1|ROOT:سبت|LEM:يَسْبِتُ|3MP|MOOD:IND
163:20:2	ونَ	N	PRON|SUFF|3MP
163:21:1	لَا	P	NEG|LEM:لا
163:22:1	تَأْتِي	V	IMPF|VF:1|ROOT:أتي|LEM:أَتَى|3FS|MOOD:IND
163:22:2	هِمْ	N	PRON|SUFF|3MP
163:23:1	كَ	P	P|PREF|LEM:ك
163:23:2	ذَٰ	N	DEM|LEM:ذا|MS
163:23:3	لِ	P	DIST|SUFF|LEM:ل
163:23:4	كَ	P	ADDR|SUFF|M
163:24:1	نَبْلُو	V	IMPF|VF:1|ROOT:بلو|LEM:بَلَوْ|1P|MOOD:IND
163:24:2	هُم	N	PRON|SUFF|3MP
163:25:1	بِ	P	P|PREF|LEM:ب
163:25:2	مَا	N	REL|LEM:ما
163:26:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
163:26:2	وا۟	N	PRON|SUFF|3MP
163:27:1	يَفْسُقُ	V	IMPF|VF:1|ROOT:فسق|LEM:فَسَقَ|3MP|MOOD:IND
163:27:2	ونَ	N	PRON|SUFF|3MP
164:1:1	وَ	P	CONJ|PREF|LEM:و
164:1:2	إِذْ	N	T|LEM:إِذ
164:2:1	قَالَتْ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3FS
164:3:1	أُمَّةٌ	N	ROOT:أمم|LEM:أُمَّة|FS|INDEF|NOM
164:4:1	مِّنْ	P	P|LEM:مِن
164:4:2	هُمْ	N	PRON|SUFF|3MP
164:5:1	لِ	P	P|PREF|LEM:ل
164:5:2	مَ	N	INTG|LEM:ما
164:6:1	تَعِظُ	V	IMPF|VF:1|ROOT:وعظ|LEM:وَعَظْ|2MP|MOOD:IND
164:6:2	ونَ	N	PRON|SUFF|2MP
164:7:1	قَوْمًا	N	ROOT:قوم|LEM:قَوْم|M|INDEF|ACC
164:8:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
164:9:1	مُهْلِكُ	N	ACT_PCPL|VF:4|ROOT:هلك|LEM:مُهْلِك|M|NOM
164:9:2	هُمْ	N	PRON|SUFF|3MP
164:10:1	أَوْ	P	CONJ|LEM:أَو
164:11:1	مُعَذِّبُ	N	ACT_PCPL|VF:2|ROOT:عذب|LEM:مُعَذِّب|M|NOM
164:11:2	هُمْ	N	PRON|SUFF|3MP
164:12:1	عَذَابًا	N	ROOT:عذب|LEM:عَذاب|M|INDEF|ACC
164:13:1	شَدِيدًا	N	ROOT:شدد|LEM:شَدِيد|MS|INDEF|ACC|ADJ
164:14:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
164:14:2	وا۟	N	PRON|SUFF|3MP
164:15:1	مَعْذِرَةً	N	ROOT:عذر|LEM:مَعْذِرَة|F|INDEF|ACC
164:16:1	إِلَىٰ	P	P|LEM:إِلَى
164:17:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
164:17:2	كُمْ	N	PRON|SUFF|2MP
164:18:1	وَ	P	REM|PREF|LEM:و
164:18:2	لَعَلَّ	P	ACC|LEM:لَعَلّ|FAM:إِنّ
164:18:3	هُمْ	N	PRON|SUFF|3MP
164:19:1	يَتَّقُ	V	IMPF|VF:8|ROOT:وقي|LEM:اتَّقَى|3MP|MOOD:IND
164:19:2	ونَ	N	PRON|SUFF|3MP
165:1:1	فَ	P	REM|PREF|LEM:ف
165:1:2	لَمَّا	N	T|LEM:لَمّا
165:2:1	نَسُ	V	PERF|VF:1|ROOT:نسي|LEM:نَسِيَ|3MP
165:2:2	وا۟	N	PRON|SUFF|3MP
165:3:1	مَا	N	REL|LEM:ما
165:4:1	ذُكِّرُ	V	PERF|VF:2|PASS|ROOT:ذكر|LEM:ذُكِّرَ|3MP
165:4:2	وا۟	N	PRON|SUFF|3MP
165:5:1	بِ	P	P|PREF|LEM:ب
165:5:2	هِۦٓ	N	PRON|3MS
165:6:1	أَنجَيْ	V	PERF|VF:4|ROOT:نجو|LEM:أَنجَى|1P
165:6:2	نَا	N	PRON|SUFF|1P
165:7:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
165:8:1	يَنْهَ	V	IMPF|VF:1|ROOT:نهي|LEM:نَهَى|3MP|MOOD:IND
165:8:2	وْنَ	N	PRON|SUFF|3MP
165:9:1	عَنِ	P	P|LEM:عَن
165:10:1	ٱل	P	DET|PREF|LEM:ال
165:10:2	سُّوٓءِ	N	ROOT:سوأ|LEM:سُوء|M|GEN
165:11:1	وَ	P	CONJ|PREF|LEM:و
165:11:2	أَخَذْ	V	PERF|VF:1|ROOT:أخذ|LEM:أَخَذَ|1P
165:11:3	نَا	N	PRON|SUFF|1P
165:12:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
165:13:1	ظَلَمُ	V	PERF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|3MP
165:13:2	وا۟	N	PRON|SUFF|3MP
165:14:1	بِ	P	P|PREF|LEM:ب
165:14:2	عَذَابٍۭ	N	ROOT:عذب|LEM:عَذاب|M|INDEF|GEN
165:15:1	بَـِٔيسٍۭ	N	ROOT:بأس|LEM:بَئِيس|MS|INDEF|GEN|ADJ
165:16:1	بِ	P	P|PREF|LEM:ب
165:16:2	مَا	N	REL|LEM:ما
165:17:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
165:17:2	وا۟	N	PRON|SUFF|3MP
165:18:1	يَفْسُقُ	V	IMPF|VF:1|ROOT:فسق|LEM:فَسَقَ|3MP|MOOD:IND
165:18:2	ونَ	N	PRON|SUFF|3MP
166:1:1	فَ	P	REM|PREF|LEM:ف
166:1:2	لَمَّا	N	T|LEM:لَمّا
166:2:1	عَتَ	V	PERF|VF:1|ROOT:عتو|LEM:عَتَ|3MP
166:2:2	وْا۟	N	PRON|SUFF|3MP
166:3:1	عَن	P	P|LEM:عَن
166:4:1	مَّا	N	REL|LEM:ما
166:5:1	نُهُ	V	PERF|VF:1|PASS|ROOT:نهي|LEM:نَهَى|3MP
166:5:2	وا۟	N	PRON|SUFF|3MP
166:6:1	عَنْ	P	P|LEM:عَن
166:6:2	هُ	N	PRON|SUFF|3MS
166:7:1	قُلْ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|1P
166:7:2	نَا	N	PRON|SUFF|1P
166:8:1	لَ	P	P|PREF|LEM:ل
166:8:2	هُمْ	N	PRON|3MP
166:9:1	كُونُ	V	IMPV|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
166:9:2	وا۟	N	PRON|SUFF|2MP
166:10:1	قِرَدَةً	N	ROOT:قرد|LEM:قِرَدَة|MP|INDEF|ACC
166:11:1	خَٰسِـِٔينَ	N	ACT_PCPL|VF:1|ROOT:خسأ|LEM:خاسِئ|MP|ACC|ADJ
167:1:1	وَ	P	REM|PREF|LEM:و
167:1:2	إِذْ	N	T|LEM:إِذ
167:2:1	تَأَذَّنَ	V	PERF|VF:5|ROOT:أذن|LEM:تَأَذَّنَ|3MS
167:3:1	رَبُّ	N	ROOT:ربب|LEM:رَبّ|M|NOM
167:3:2	كَ	N	PRON|SUFF|2MS
167:4:1	لَ	P	EMPH|PREF|LEM:ل
167:4:2	يَبْعَثَ	V	IMPF|VF:1|ROOT:بعث|LEM:بَعَثَ|3MS|MOOD:IND
167:4:3	نَّ	P	EMPH|SUFF|LEM:ن
167:5:1	عَلَيْ	P	P|LEM:عَلَى
167:5:2	هِمْ	N	PRON|SUFF|3MP
167:6:1	إِلَىٰ	P	P|LEM:إِلَى
167:7:1	يَوْمِ	N	ROOT:يوم|LEM:يَوْم|M|GEN
167:8:1	ٱلْ	P	DET|PREF|LEM:ال
167:8:2	قِيَٰمَةِ	N	ROOT:قوم|LEM:قِيامَة|F|GEN
167:9:1	مَن	N	REL|LEM:مَن
167:10:1	يَسُومُ	V	IMPF|VF:1|ROOT:سوم|LEM:يَسُومُ|3MS|MOOD:IND
167:10:2	هُمْ	N	PRON|SUFF|3MP
167:11:1	سُوٓءَ	N	ROOT:سوأ|LEM:سُوء|M|ACC
167:12:1	ٱلْ	P	DET|PREF|LEM:ال
167:12:2	عَذَابِ	N	ROOT:عذب|LEM:عَذاب|M|GEN
167:13:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
167:14:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
167:14:2	كَ	N	PRON|SUFF|2MS
167:15:1	لَ	P	EMPH|PREF|LEM:ل
167:15:2	سَرِيعُ	N	ROOT:سرع|LEM:سَرِيع|MS|NOM
167:16:1	ٱلْ	P	DET|PREF|LEM:ال
167:16:2	عِقَابِ	N	ROOT:عقب|LEM:عِقاب|M|GEN
167:17:1	وَ	P	CONJ|PREF|LEM:و
167:17:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
167:17:3	هُۥ	N	PRON|SUFF|3MS
167:18:1	لَ	P	EMPH|PREF|LEM:ل
167:18:2	غَفُورٌ	N	ROOT:غفر|LEM:غَفُور|MS|INDEF|NOM
167:19:1	رَّحِيمٌ	N	ROOT:رحم|LEM:رَحِيم|MS|INDEF|NOM|ADJ
168:1:1	وَ	P	REM|PREF|LEM:و
168:1:2	قَطَّعْ	V	PERF|VF:2|ROOT:قطع|LEM:قَطَّعَ|1P
168:1:3	نَٰ	N	PRON|SUFF|1P
168:1:4	هُمْ	N	PRON|SUFF|3MP
168:2:1	فِى	P	P|LEM:فِي
168:3:1	ٱلْ	P	DET|PREF|LEM:ال
168:3:2	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
168:4:1	أُمَمًا	N	ROOT:أمم|LEM:أُمَّة|FP|INDEF|ACC
168:5:1	مِّنْ	P	P|LEM:مِن
168:5:2	هُمُ	N	PRON|SUFF|3MP
168:6:1	ٱل	P	DET|PREF|LEM:ال
168:6:2	صَّٰلِحُونَ	N	ACT_PCPL|VF:1|ROOT:صلح|LEM:صالِح|MP|NOM
168:7:1	وَ	P	CONJ|PREF|LEM:و
168:7:2	مِنْ	P	P|LEM:مِن
168:7:3	هُمْ	N	PRON|SUFF|3MP
168:8:1	دُونَ	N	LOC|ROOT:دون|LEM:دُون|ACC
168:9:1	ذَٰ	N	DEM|LEM:ذا|MS
168:9:2	لِ	P	DIST|SUFF|LEM:ل
168:9:3	كَ	P	ADDR|SUFF|M
168:10:1	وَ	P	CONJ|PREF|LEM:و
168:10:2	بَلَوْ	V	PERF|VF:1|ROOT:بلو|LEM:بَلَوْ|1P
168:10:3	نَٰ	N	PRON|SUFF|1P
168:10:4	هُم	N	PRON|SUFF|3MP
168:11:1	بِ	P	P|PREF|LEM:ب
168:11:2	ٱلْ	P	DET|PREF|LEM:ال
168:11:3	حَسَنَٰتِ	N	ROOT:حسن|LEM:حَسَنَة|FP|GEN
168:12:1	وَ	P	CONJ|PREF|LEM:و
168:12:2	ٱل	P	DET|PREF|LEM:ال
